id.ressource;id.dataset;title.dataset_x;title.dataset_y;description.dataset;tags.dataset
a98cced2-babe-45b4-95dd-ce5336155dbc;5bb834e89ce2e7693d2456a5;Liste des publications de presse;Liste des publications de presse;"**Liste des publications de presse inscrites les registres de la Commission paritaire des publications et agences de presse (CPPAP)**.

Les critères d'admission des publications de presse au régime économique de la presse sont posés par les articles 72 de l'annexe III du code général des impôts et D.18 du code des postes et des communications électroniques.

Ce fichier mentionne le titre de la publication de presse, la dénomination et le département du siège social de la société éditrice, la forme juridique ainsi que le numéro d’inscription de la publication auprès de la CPPAP.";presse
bf042d92-fddc-4ed6-9248-4e813d01bd15;5b98ec1806e3e74b212ffd31;Établissements de l’enseignement supérieur artistique : les partenariats internationaux;Établissements de l’enseignement supérieur artistique : les partenariats internationaux;"La Direction générale de la création artistique du ministère de la Culture a lancé une enquête, en mars 2017, auprès des 76 établissements d’enseignement supérieur français relevant du champ de la création artistique (spectacle vivant et arts plastiques) sur la thématique : partenariats et mobilité étudiante en Europe et à l’international.   
Le jeu de données présenté ici correspond à la partie de l’enquête relative aux partenariats _actifs_ des établissements de l’enseignement supérieur artistique ayant répondu à notre enquête (53) avec leurs homologues européens et étrangers durant l’année 2016-2017.";education-enseignement,enseignement-et-international,enseignement-superieur
4415a028-aa8e-447d-a2e9-d3917b9bd278;5b51825fa3a72936dfe1c340;Panorama des festivals;Panorama des festivals;"Panorama des festivals, salons et rencontres organisés en France : photographie des événements répertoriés en 2018. **Ce jeu de données n'est plus mis à jour.**  


Ce panorama liste plusieurs milliers de manifestations et intègre aussi bien les festivals de spectacle vivant ou de cinéma que les salons, rencontres, biennales… existant dans le domaine des arts visuels, du livre, du patrimoine, etc.

Compte tenu du phénomène aussi foisonnant que celui des festivals dans notre pays, ce panorama n'est pas exhaustif. Il doit donc s'améliorer progressivement par des contributions extérieures. 

C'est dans cet objectif qu'il est proposé aux organisateurs, aux structures porteuses et aux fédérations de festivals de collaborer à cet outil en l'alimentant de toutes les informations permettant son enrichissement et son actualisation.

La géolocalisation est effectuée à partir du code commune.";arts-plastiques,cinema,festival,livre-lecture,musique,patrimoine,spectacle-vivant
7e3307c2-f2ff-455c-bbca-bb6f11aec7bb;5b448216a3a729752eb11d6f;Collections des musées de France : base Joconde;Collections des musées de France : base Joconde;"La base Joconde décrit les œuvres des musées de France (+ 700 000 notices environ).

La base Joconde est le catalogue collectif des collections des musées de France : <https://www.culture.gouv.fr/Thematiques/Musees/Les-musees-en-France/Les-collections-des-musees-de-France/Joconde-catalogue-collectif-des-collections-des-musees-de-France>

Depuis mars 2019, elle est accessible sur la [plateforme ouverte du patrimoine, POP.](https://www.pop.culture.gouv.fr/search/list?base=%5B%22Collections%20des%20mus%C3%A9es%20de%20France%20%28Joconde%29%22%5D)

[]( http://www2.culture.gouv.fr/documentation/joconde/fr/pres.htm)

Nomenclature des champs :  
Ce jeu de données comprend l’intégralité du catalogue collectif des musées de France. Les notices d’objets des musées de France sont de toute nature (archéologie, beaux-arts, ethnologie…).  
Le détail de la nomenclature de la liste des champs de la base Joconde est téléchargeable ci-dessous, voir ""Pièce jointe"".

Ce jeu de données est mis à jour tous les mercredis à 6h00.";musees
d3332494-8006-4bf1-8591-73714348f602;5af12110a3a7295e54c41a25;Rendez-vous Hip Hop 2018;Rendez-vous Hip Hop 2018;"Les Rendez-vous Hip Hop du 26 mai au 2 juin 2018. [Vous souhaitez organiser un événement](https://rendezvoushiphop.culturecommunication.gouv.fr/)...

La semaine met à l’honneur l’ensemble des disciplines artistiques liées au mouvement hip-hop, avec de la danse, du graffiti, du rap, du deejaying et du human beatbox.

Un appel à participation national est lancé, permettant à tous les porteurs d’initiatives hip-hop et issues des cultures urbaines d’inscrire leurs projets dans l’agenda du site afin d’intégrer sa programmation. 

Un grand événement de clôture sera proposé le samedi 2 juin, en entrée libre, simultanément à Lille, Marseille, Nantes, Nîmes et Paris.

Ces cinq initiatives réuniront des artistes français et internationaux de tous les arts du hip-hop (graffiti, danse, musique) avec une programmation associant talents émergents et grandes figures du mouvement.

Rendez-vous Hip Hop a pour vocation de valoriser l’expression urbaine partout en France et de réunir tous les publics lors d’une grande fête populaire.

Rendez-vous Hip Hop est un projet soutenu par le ministère de la Culture et le ministère de l'Education Nationale, initié par Hip Hop Citoyens (Paris) avec le concours de Da Storm (Nîmes), Flow (Lille), l’Affranchi (Marseille) ainsi que Pick Up Production (Nantes), cinq acteurs majeurs du hip-hop en France.

L'agenda est mis à jour quotidiennement (à 2h30).";arts-plastiques,evenement,hip-hop,spectacle-vivant
cd0c6ee7-6611-47e1-90ff-a5ab1c17c3ed;5af1210fb595080488bcde6e;Photographies série « Monuments historiques » de 1851 à 1914;Photographies série « Monuments historiques » de 1851 à 1914;"Les 38 144 premières photographies du fonds Monument Historique de la Médiathèque de l’Architecture et du Patrimoine.

Ces photographies sont inventoriées dans les sept premiers registres d’inventaire, depuis la mission héliographique (1851) jusqu'en 1914. Notices textes et images issues de la base Mémoire. Le fonds MH comprend plus de 300 000 images et est en cours de numérisation. Les images en ligne sont des négatifs qui ont été positivés.

[En savoir plus...](http://www.mediatheque-patrimoine.culture.gouv.fr/)

La géolocalisation de ce jeu de données est effectuée à partir du code INSEE.

![](https://www.culture.gouv.fr/var/culture/storage/images/_aliases/medium/media/thematiques/monuments-historiques-sites-patrimoniaux-remarquables/images/logotypes/logotypes-mh/logotype-mh-pour-edition-40mm-rvb-ombre/2181903-1-fre-FR/Logotype-MH-pour-edition-40mm-RVB-ombre.png)";monument-historique,patrimoine,photographie
f930f3af-c709-41ba-a92a-71159ed9a903;5af1210ab595080488bcde6b;Liste des établissements de l'enseignement supérieur culture;Liste des établissements de l'enseignement supérieur culture;"Liste et localisation des établissements (sièges et sites) de l'enseignement supérieur sous tutelle du ministère de la culture et de la communication (ESC).

La géolocalisation de ce jeu de données est effectuée à partir de l'adresse postale, et à défaut, du code postal.";education-enseignement,enseignement-superieur
4893426d-7b41-411b-9230-1de8b32af4d3;5af12108a3a7295e54c41a21;Répertoire des ressources documentaires du ministère de la Culture;Répertoire des ressources documentaires du ministère de la Culture;Répertoire des ressources documentaires du ministère de la Culture, de ses services déconcentrés, établissements publics et services à compétence nationale.;documentation,organisations
86d3a31d-1132-45d6-97a1-1d74df9cf492;5af12105a3a7295e54c41a1f;Aide à l’exemplaire des titres de presse portés;Aide à l’exemplaire des titres de presse portés;"A partir de 2023, l'aide à l'exemplaire pour les titres de presse postés ou portés vise à soutenir la distribution de la presse imprimée à ses abonnés. Elle offre une meilleure visibilité à l'ensemble de la filière. Elle a été instituée par le décret n° 2023-132 du 24 février 2023, qui abroge le fonds d'aide au portage de la presse et remplace l'aide mise en place dans le cadre du fonds d'aide au portage de la presse et les tarifs postaux dits ""ciblés"" prévus dans le code des postes et des communications électroniques. Elle est divisée en deux sections, la seconde section concerne les titres de presse portés.

De 2014 à 2022, il s’agit de la liste des titres de presse bénéficiaires de l'aide au portage de la presse (décret n° 98-1009 du 6 novembre 1998 modifié).";aide,presse
871cbb48-1f2e-452c-bd82-18adb55fc8ff;5af12104b595087cfabcde8e;Aide aux quotidiens régionaux, départementaux et locaux à faibles ressources de petites annonces;Aide aux quotidiens régionaux, départementaux et locaux à faibles ressources de petites annonces;"Liste des titres de presse bénéficiant de la QFRPA.

L’aide aux quotidiens régionaux, départementaux et locaux d’information politique et générale à faibles ressources de petites annonces (QFRPA, décret n° 89-529 du 28 juillet 1989) concerne chaque année une quinzaine de titres dont les recettes de petites annonces ont représenté moins de 5 % de l’ensemble de leurs recettes publicitaires.";aide,presse
041bec1a-2941-4b05-8423-4f586a3aca5c;5af12101b595087cfabcde8d;Recensement des circulaires de tri et de sélection des archives publiques;Recensement des circulaires de tri et de sélection des archives publiques;"Ensemble des textes régissant la collecte, le traitement, la conservation et l'accès aux documents d'archives et données produites par les administrations publiques.

Le fichier est mis à jour du fichier trimestriellement.";archives
46ff0faf-3ffb-49a0-92d9-a95a571621f5;5af120ffa3a7295e54c41a1d;Images du Palais-Royal ;Images du Palais-Royal ;"Images et notices texte concernant le Palais-Royal (Paris 01). 

La série est issue de la base Mémoire.

[En savoir plus sur la Médiathèque de l'architecture et du Patrimoine...](http://www.mediatheque-patrimoine.culture.gouv.fr/)";jardin,patrimoine,photographie
